,Text,Biased
218,"mr dean

1 you claimed israel is apartheid yet you cannot identify a single israeli apartheid policy not even one 

2 you claimed israel occupies gaza yet you cannot identify a single israeli in gaza

i was fair i gave you your chance i will now mute you httpstco9lhkdlhsvd",0
219,rt lyleshelton israel folau apart from covid has a career in football raelene does not  httpstco6gkajstshi,0
220,timesofisrael the trump con game is strong sucks that israel is getting involved in it at least with 44 you kinda knew where he stood,0
221,"btstwt �black swan� on itunes

1 mexico
1 spain
1 norway
1 south africa
1 armenia
1 netherlands
1 ireland
1 israel
1 switzerland
1 argentina
1 malaysia
1 jordan
1 saudi arabia

total 38 1s on itunes so far

blackswanoutnow 7iscoming 
httpstcou8b13netfh",0
222,"umassboston professor john hess wrote a blog post encouraging readers to consider a similarity between israel and nazi germany dangerousprofessors
httpstcojymposi0la httpstcou0vid1hczl",0
223,what the secret of success for israel 72 years of independence a tiny country surrounded by enemies against all odds is protect by the army of its people empowered by commitment spirit passion and love httpstcoek8jktvotp,0
224,israel arrests four more palestinian civilians including 2 youngsters in overnight raidamparrest house campaigns across occupied palestine httpstco8jg8vcn2hc,0
225,our administration will never tolerate the suppression persecution or silencing of the people of israel under president realdonaldtrump we have fought for the jewish people on the world stage and at home,0
226,israel shores up west bank and gaza troops protests turn violent after trumps peace plan httpstcoexroxed12e httpstcomsjv3hat3x,0
227, israel is a global leader in science  if they say it�s bad i�d believe em coronavirusupdates httpstco9yheudkz6x,0
228,"dopeynortherner dorseteye the bod�s 10 wishes mentions palestine once �a secure israel alongside a viable palestinian state�

what part of that do you have an issue with

the rest talks about security of british jews if you have an issue with that then yes you�re a raving antisemite",0
229,arms over masks india buys weapons from israel as coronavirus cases spike httpstcoaryiyppndd,0
230,trump�s now saying saying aoc 3 are antiisrael just fyi his pet name for kusher was �the jew� at �celebrity apprentice� not a joke fyi realdonaldtrump,0
231,"saturdaymotivation 
report obama administration stopped israel from assassinating soleimani in 2015 he even reached out to iran to warn them
httpstcomyqjormkut",0
232,"in last 7 days lockdown2 india surpassed countries like south korea japan israel saudi arabia austria sweden ireland etc in total covid19 cases many of these countries were worst affected at one point of time

in fact our cases are almost double of south korea now",0
233,visit link in bio to check out why you should visit israel israel travelawaits backtotravel httpstcom5cynfoffm,0
234,"israel reports 3 new cases bringing total confirmed cases there to 10

coronavirus covid19 coronavirusoutbreak httpstcolz9ezxj342",0
235,israel detains amp interrogates finnish mp anna kontula for over 10hrs for trying to draw global attention to the illegal siege of gaza solidarity httpstcoddzp1ratqy,0
236,israel is one of several countries to restrict travelers from italy where thousands of us service members civilian workers and family members live httpstcotcnktgnxvk,0
237,ehud barak former israel prime minister amp business partner of mossad agent jeffrey epstein visiting epstein�s compound   any questions httpstco7uzgshaup7,0
238,wishing a happy passover to those celebrating in the united states israel and around the world httpstco83odnd9yvh,0
239,the reason that israel was informed is that israel is the most likely target for iranian retaliation which is why iran even explicitly cited israel in their reaction to the operation httpstcojqn5kxi4qo,0
240,you really can tell the men from the boys in israel women and the girls at some point you gotta realize its time to grow up everything is not joke or a game or lightly taken or an idc gets old and tiresome learn prioritiesresponsibilities,0
241,"israel meets the longawaited tesla  very soon the inhabitants of the country will be able to purchase the best cars in the world

tesla elonmusk 
tesla teslaisrael israel
httpstco4fo08psjzj",0
242,rt haaretzcom israel sees 41 jump in cases involving sex crimes within the family members httpstcotq6bxuh9m5,0
243,"iran past 24 hours

 fired missiles at us base in iraq

 threatened to strike uae and israel

 soleimani buried

 45 killed in stampede

 ukrainian boeing 737 with 176 passengers crashes near tehran all die

 49 magnitude earthquake in countrys southwestern region",0
244,"rt ipraveendixit we should learn from israel 
httpstco2yxk8v4bqx",0
245,iran became the peaceful open friendly americaloving israel friendly nonterrorismsupporting utopia that it is today thanks to policies of dems amp pallets of cash  how dare realdonaldtrump mess up such a great relationship,0
246,antiisrael and probds activist bartalyossi  who is a member of group designated as an antisemitic organization by germanys jewish community zentralratjuden calls israel us colony below the antisemitic left and neonazis use that type of language against israel,0
247,hateful obsession wisrael often descends into hatred of jewsantiisrael activity oncollege campuses led to verbalampphysical assaults on jewish studentsampwe must be honest with ourselveshappening in our spacein the heart of intellectual liberalism httpstcoegswlrcdwk,0
248,conflicts tvnet isaiah 1713wow who would have thought that it would be the turkey instead of israel,0
249,meanwhile in the uk students are being fed all the information they need to hate israel and become antisemites hodderschools you are enabling antisemitism  a curse on your house,0
250,israel health minister who claims coronavirus is �divine punishment� for homosexuality tests positive for covid19 httpstcojwm9liwesb,0
251,"morocco wants normalization with israel from obtaining the support of the usa in the issue of westernsahara
httpstcooh2u5jvafz",0
252,rt thebabylonbee ilhan omar withdraws support from bill to save the earth after learning that�s where israel is httpstcoxrpidhn5rt,0
253,"next time you hear erdogan supporting palestine remember that

 israel is one of turkey�s top trading partners

 turkey is part of proisrael nato and conducts military training with israel

 turkey and israel are occupyingfighting syria the last arab propalestine cradle",0
254,thank you my dear friend narendra modi for sending hydroxychloroquine to israel benjamin netanyahu prime minister of israel covid19 file pic httpstcoxn7v1tvo8z,0
255,"the proimperialist socialists at jacobinmag got over 230000 in 3 years from a rightwing proisrael group

in 2019 alone the jacobin foundation got 141000 from this zionist org

jacobin purged its antiimperialists then started taking this money
httpstcow0wyiryeg5",0
